class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Slouch,0.581799686,0.587737203,-1.389425516,0.999101937,0.608696699,0.509975016,-1.294446826,0.998951793,0.627791643,0.511302531,-1.294924498,0.999110997,0.647903502,0.514071703,-1.294931531,0.998830974,0.54290092,0.513331532,-1.310979128,0.998949051,0.519090295,0.516943097,-1.310639024,0.999109924,0.496461213,0.521066129,-1.311258912,0.999005258,0.676243842,0.565705478,-0.691352367,0.999176562,0.460498035,0.570870399,-0.752566397,0.99933058,0.619282365,0.684277773,-1.159679651,0.998914897,0.541599452,0.681807935,-1.179372072,0.999101043,0.835636318,0.951478601,-0.327827841,0.974485815,0.312602043,0.959559679,-0.487060487,0.974841595,0.972000122,1.376647353,-0.627992153,0.180549741,0.209944561,1.434839606,-0.988675475,0.253420293,0.871164143,1.418523788,-1.299636483,0.236604497,0.378320545,1.334646583,-1.966500044,0.205436632,0.87183249,1.446346998,-1.445861578,0.268781334,0.423403591,1.339541793,-2.185171127,0.218316004,0.835109115,1.393606663,-1.457241774,0.32921946,0.435813248,1.265538096,-2.152769327,0.289410859,0.825145543,1.392073393,-1.330144644,0.290165305,0.429652691,1.266399264,-1.983133674,0.254364699,0.768910944,1.890531421,-0.036203753,0.001805675,0.408482164,1.911754131,0.042217784,0.001662627,0.770609498,2.628584623,0.030845981,0.01278759,0.450665653,2.629973173,-0.103201345,0.005506787,0.7958951,3.286987782,0.75463742,0.00072616,0.487416416,3.290490866,0.449797392,0.000217389,0.801677585,3.395906687,0.77738452,0.000389434,0.487594932,3.398170471,0.476772875,0.000238473,0.757716775,3.500159025,-0.019542893,0.000870646,0.547009706,3.488451481,-0.358282745,0.001156186
Slouch,0.58332485,0.578970492,-1.483468533,0.999124467,0.610367656,0.503339648,-1.388819456,0.998927534,0.629648268,0.505960047,-1.389493227,0.999085069,0.649919987,0.510050356,-1.389708281,0.998785794,0.544466555,0.503512561,-1.400814772,0.998945236,0.520331204,0.506880522,-1.400341749,0.999115407,0.498037428,0.511524081,-1.401075959,0.999017477,0.678609729,0.564688027,-0.793239832,0.999114037,0.461891264,0.563706279,-0.82923764,0.999341369,0.620889664,0.678101361,-1.25676465,0.998961031,0.54261893,0.674043834,-1.268954039,0.999154449,0.835930705,0.952853203,-0.419638813,0.974517107,0.31168741,0.961469829,-0.530074298,0.976475477,0.975551605,1.384707928,-0.585508883,0.168100744,0.210004181,1.45725286,-0.745855033,0.255983084,0.92342186,1.673822403,-1.260270357,0.214670852,0.340926111,1.686147332,-1.588232398,0.194113418,0.940264106,1.793016553,-1.446179152,0.244781554,0.358728826,1.80360055,-1.820445418,0.207158536,0.888238728,1.762367368,-1.513098121,0.300805241,0.397445589,1.75410223,-1.906324983,0.276966214,0.871706486,1.713952541,-1.318783879,0.265442193,0.399459153,1.706217408,-1.649636984,0.243487582,0.769492984,1.907302976,-0.048401359,0.001718993,0.408391386,1.924072742,0.054289691,0.001599208,0.770426154,2.653141022,0.013465154,0.012144911,0.449099243,2.652107239,-0.107691467,0.005209828,0.793585479,3.312026024,0.773568034,0.000714331,0.486018181,3.316580772,0.487685502,0.000210497,0.799591184,3.42538929,0.800134003,0.000377126,0.4849208,3.429796934,0.519335091,0.000238512,0.750340223,3.530428648,-0.019896168,0.000835985,0.546009064,3.520063639,-0.347510278,0.001132831
Slouch,0.58346808,0.573788106,-1.487938166,0.999137938,0.611220062,0.49962303,-1.3937397,0.99891746,0.630731404,0.502762973,-1.394400716,0.999070168,0.651159644,0.507430434,-1.394631624,0.998760402,0.545017362,0.498553187,-1.405851126,0.99894774,0.520831883,0.501784801,-1.40537715,0.999123275,0.498729795,0.506701112,-1.406064272,0.99903208,0.680594265,0.563819945,-0.796381474,0.999069631,0.462499619,0.560326338,-0.831197143,0.999351859,0.621632695,0.674999058,-1.260295153,0.998995483,0.542809665,0.669908464,-1.272233248,0.999196649,0.836066544,0.954196751,-0.433096707,0.973951221,0.310122967,0.961590469,-0.529473841,0.977585077,0.974413097,1.384816766,-0.631875098,0.155843198,0.211293191,1.467282176,-0.704534888,0.251969188,0.920653641,1.627636552,-1.366312265,0.195704058,0.33613649,1.702136397,-1.547121763,0.183243498,0.937606692,1.731120706,-1.557524323,0.224548101,0.350009531,1.814865232,-1.775168777,0.196962148,0.886894822,1.689004421,-1.591343999,0.277159452,0.392667592,1.757822394,-1.847355127,0.265419841,0.870030046,1.646930695,-1.418082833,0.244982556,0.395522296,1.711851597,-1.602695704,0.233338237,0.769677281,1.915702701,-0.057781465,0.001663341,0.407448351,1.930772662,0.063639,0.001559166,0.770062804,2.665157318,0.017212655,0.011535265,0.448210418,2.662943602,-0.07779564,0.004955527,0.790808797,3.325259447,0.796711087,0.000703573,0.48080492,3.328170061,0.52997154,0.000202808,0.797107577,3.439217567,0.824029922,0.000367411,0.477988333,3.441287756,0.56294477,0.000236954,0.742344737,3.545415163,0.001761445,0.000803138,0.542817354,3.534683228,-0.304531723,0.001111203
Slouch,0.590186477,0.573950231,-1.403776288,0.999186397,0.616929471,0.496819347,-1.297254801,0.998985767,0.637080491,0.499679267,-1.297536016,0.999128699,0.657137871,0.504216731,-1.296917915,0.998835623,0.549967289,0.496728748,-1.298084021,0.999008298,0.523825228,0.500427961,-1.297229648,0.999167085,0.500600219,0.505918264,-1.297660112,0.999075115,0.685299754,0.560900807,-0.720992684,0.999130666,0.462489992,0.561455965,-0.704247892,0.999381125,0.627661526,0.675267398,-1.193942666,0.999034882,0.546657085,0.670533478,-1.190091848,0.999234378,0.845075488,0.956972837,-0.440772623,0.973803163,0.30705896,0.968918383,-0.444435686,0.976805747,0.933564782,1.420794964,-1.121193528,0.154059529,0.211925596,1.518208861,-1.008435607,0.248202816,0.786746025,1.236447573,-1.965907812,0.234574094,0.411686808,1.533710122,-2.126487255,0.187607408,0.768425584,1.165433168,-2.154140472,0.263100296,0.462674916,1.547783256,-2.357295513,0.20210354,0.769711494,1.104079127,-2.085561037,0.315880656,0.480843544,1.458426833,-2.303399801,0.271499902,0.756070733,1.14352119,-1.970326662,0.281714857,0.476150513,1.458008289,-2.141762257,0.237559378,0.770197213,1.921110272,-0.061871983,0.001757132,0.404169172,1.931871772,0.068515465,0.001608926,0.771879792,2.672601223,-0.076436996,0.010840598,0.448325306,2.661311865,-0.135581508,0.004704603,0.792175651,3.341697454,0.661771834,0.000646306,0.479480594,3.331299305,0.42000556,0.000185134,0.798922062,3.458539009,0.678117275,0.000341399,0.477092266,3.448063135,0.436796665,0.000218178,0.74325335,3.5596807,-0.197119758,0.000756885,0.542575955,3.537063599,-0.46217531,0.001040903
Slouch,0.593227088,0.573983729,-1.380824804,0.999228477,0.619602799,0.494794816,-1.273516417,0.999044657,0.640058458,0.49750185,-1.273768783,0.999179244,0.660069048,0.501947105,-1.273100495,0.998899519,0.552344263,0.495197415,-1.273587942,0.99906069,0.525391698,0.499110341,-1.27273941,0.999204814,0.501638949,0.504964769,-1.273152113,0.999111354,0.688656807,0.559209526,-0.700632811,0.999182105,0.46248135,0.562057436,-0.68015933,0.999405801,0.630756974,0.675512195,-1.173945665,0.999067545,0.54874289,0.671032608,-1.167227507,0.999267638,0.850261092,0.959134877,-0.447554052,0.973637521,0.305354774,0.972742438,-0.418571651,0.97611624,0.920262039,1.43290782,-1.155378938,0.152945086,0.212138981,1.537669063,-1.014332294,0.244530305,0.762207091,1.186560512,-2.015276194,0.269433469,0.425791919,1.503628492,-2.125521183,0.191211089,0.742337048,1.117001176,-2.205705166,0.297579199,0.479151428,1.514980316,-2.355138302,0.20604749,0.745332122,1.052853703,-2.1378088,0.350511581,0.4958857,1.425867796,-2.301254511,0.276219159,0.731877863,1.089815617,-2.01980567,0.314289689,0.490443796,1.425114036,-2.140461445,0.240638822,0.770772636,1.923963666,-0.065131478,0.001863757,0.402508318,1.932853222,0.072065912,0.001672213,0.773379266,2.677028894,-0.084235489,0.010301788,0.449134648,2.661828756,-0.142390788,0.00452631,0.793608248,3.350432396,0.653517187,0.00059807,0.479098856,3.335165977,0.397181392,0.000169987,0.800550759,3.468337774,0.670024335,0.00031993,0.476510823,3.453649282,0.415591061,0.00020254,0.744771183,3.568366289,-0.199853033,0.000722389,0.541367292,3.54132247,-0.466723859,0.000986002
Slouch,0.594135165,0.572740734,-1.371414542,0.999213755,0.619647443,0.492584258,-1.269835234,0.999019206,0.639866471,0.49435246,-1.270042658,0.999163747,0.659783781,0.497708023,-1.269450903,0.998868823,0.552311361,0.494751036,-1.274074078,0.999011874,0.525268614,0.499311239,-1.273322821,0.99916321,0.501494288,0.505591571,-1.273780823,0.999048054,0.688369691,0.553057849,-0.698808134,0.999189734,0.462015927,0.562619448,-0.688946366,0.999353647,0.631730914,0.673071623,-1.162973881,0.998962164,0.54988867,0.670716465,-1.160997152,0.999144018,0.850077927,0.958960533,-0.447974503,0.971943676,0.30536288,0.972664773,-0.545065582,0.973107874,0.924292386,1.448409319,-1.167357445,0.143842995,0.246434763,1.530949831,-1.485077858,0.249478728,0.775829673,1.252038956,-2.021676064,0.263895094,0.544269264,1.108946085,-2.502216816,0.236695066,0.766577065,1.231038332,-2.1920681,0.296217859,0.600418746,1.011585951,-2.716215611,0.244924381,0.752515435,1.162303448,-2.121162891,0.351148009,0.588136315,0.916810215,-2.589298487,0.313818991,0.741943896,1.177767158,-2.027122974,0.316566586,0.571571887,0.957450032,-2.483687639,0.276884556,0.770441592,1.92541194,-0.051091097,0.001775693,0.398932457,1.93465817,0.057832044,0.00159965,0.773168027,2.676999092,-0.139404938,0.00985749,0.449557126,2.666648626,-0.161319181,0.00439547,0.793322444,3.347266912,0.589695334,0.000570886,0.480416149,3.334492445,0.324841797,0.000157155,0.80028522,3.462415934,0.611703515,0.000313827,0.477325588,3.450497627,0.343572438,0.000187108,0.747659504,3.565118074,-0.193727642,0.000685873,0.540353,3.539060831,-0.470645428,0.000913617
Slouch,0.594741166,0.57186377,-1.361096144,0.999219954,0.619759262,0.491185308,-1.263986945,0.999023199,0.639805913,0.492552936,-1.264161825,0.999171257,0.659647107,0.495476574,-1.2636168,0.998873651,0.552392185,0.494107395,-1.27073729,0.998997152,0.525211453,0.499034613,-1.270026922,0.999148726,0.501381278,0.505705178,-1.270492792,0.999019921,0.688154161,0.549944103,-0.695303321,0.999214172,0.461615741,0.563156426,-0.694278836,0.999328554,0.632399142,0.671544909,-1.151109457,0.99891901,0.550537229,0.670486033,-1.152734518,0.999079823,0.849875093,0.958762825,-0.444907755,0.971466482,0.305219471,0.972623467,-0.558226466,0.971375823,0.926778793,1.457526326,-1.156000376,0.135692909,0.256730646,1.528577566,-1.490938663,0.253591269,0.783989012,1.278970599,-2.01802659,0.259254605,0.559192896,1.07760942,-2.528790474,0.27625677,0.779059172,1.270782471,-2.189616919,0.295743704,0.608837783,0.988575935,-2.745653629,0.279174417,0.760071635,1.200679421,-2.122357607,0.352832258,0.600125968,0.886014104,-2.621550083,0.347235322,0.750314832,1.212055206,-2.02556324,0.319519609,0.583052516,0.926183105,-2.512003183,0.309123933,0.770361781,1.925788045,-0.044855572,0.00169588,0.397400916,1.935409665,0.051581133,0.001533015,0.773314714,2.676849604,-0.147229224,0.00939593,0.450259358,2.669392109,-0.166465178,0.004247914,0.793628335,3.345928192,0.572836995,0.000541189,0.482314885,3.334653378,0.302550375,0.000144774,0.800617695,3.459107876,0.594893694,0.000304384,0.478797197,3.449032307,0.32089901,0.000172444,0.751005232,3.563373327,-0.19396162,0.000647146,0.539764106,3.537992954,-0.475875616,0.00084364
Slouch,0.594492316,0.57069248,-1.463813543,0.999278009,0.619536042,0.489688426,-1.365003824,0.999092519,0.63956964,0.490582436,-1.365438819,0.999235868,0.659401953,0.492932826,-1.365186453,0.998954237,0.552202582,0.493721634,-1.37986517,0.999061584,0.524755001,0.499074727,-1.379544973,0.999210119,0.50064671,0.506064653,-1.379981756,0.999079585,0.687997222,0.546882927,-0.761328518,0.99927932,0.461089075,0.563756287,-0.802421927,0.999372244,0.633261502,0.670535207,-1.237673044,0.999001801,0.551301479,0.670234263,-1.252253294,0.999143362,0.849757373,0.959350467,-0.492856681,0.97364372,0.305232584,0.979393601,-0.597870231,0.972822011,0.93474257,1.454069495,-1.074629068,0.135434628,0.255141109,1.533127546,-1.410235643,0.263228029,0.830847919,1.474470973,-1.939016104,0.252168149,0.527151167,1.199521422,-2.534576178,0.302230299,0.834735215,1.528473616,-2.121305943,0.289730042,0.555011988,1.140828848,-2.770390272,0.299447089,0.801451564,1.461502194,-2.111437082,0.347999632,0.579635262,1.062628627,-2.685501099,0.366498291,0.790514112,1.446215987,-1.965985894,0.315772295,0.557739556,1.088521361,-2.534024715,0.32752803,0.781306624,1.933881521,-0.040421486,0.002052218,0.39865458,1.946704507,0.046708513,0.001808022,0.787247777,2.688335657,-0.136654064,0.009594409,0.456060708,2.689119101,-0.153302476,0.004398285,0.807256401,3.355845451,0.704682946,0.000573417,0.485883474,3.357165337,0.433709681,0.00014643,0.812212288,3.468283176,0.741895437,0.000327077,0.482101053,3.47158289,0.461869568,0.000169804,0.771224201,3.577643871,-0.068205401,0.000666041,0.543501914,3.562192202,-0.385002494,0.000833296
Slouch,0.589143157,0.566790164,-1.478373408,0.999324977,0.616513252,0.487988472,-1.376052141,0.999145985,0.636373162,0.488980949,-1.376419067,0.999287069,0.656845748,0.491427571,-1.376188517,0.999013364,0.545838654,0.4923774,-1.386011362,0.999115229,0.518728197,0.498247415,-1.385513306,0.999260783,0.494338423,0.505792975,-1.385964155,0.999127328,0.687375963,0.547001541,-0.777208447,0.999328136,0.458556503,0.564094305,-0.800477982,0.999410033,0.63125819,0.670023561,-1.255225897,0.999069273,0.547171295,0.670250714,-1.264549494,0.999203563,0.849710822,0.968907893,-0.501231611,0.975076973,0.30453831,0.980110526,-0.568060756,0.97409451,0.942070127,1.451601744,-1.053568959,0.132809356,0.22807011,1.529275298,-1.33914113,0.257047892,0.841830611,1.464434028,-1.900154114,0.244470388,0.450066715,1.448188186,-2.291089296,0.28508696,0.846895993,1.502574444,-2.089295387,0.282163173,0.490236759,1.486606002,-2.518771648,0.284149379,0.809326053,1.441033006,-2.080102444,0.34092921,0.524371326,1.411128998,-2.464622736,0.350207806,0.797067046,1.429124594,-1.927624345,0.308798194,0.509564281,1.397712588,-2.300703049,0.311780691,0.780845106,1.942749381,-0.040895529,0.002178759,0.394326508,1.950598478,0.047376975,0.001909152,0.785882473,2.697973728,-0.115093611,0.009201306,0.44941932,2.688643932,-0.19967337,0.004217769,0.800337911,3.364548445,0.738088489,0.00053857,0.463871539,3.359375477,0.406269699,0.000137336,0.805430591,3.481374502,0.768681526,0.000309451,0.459656298,3.478508949,0.430469424,0.000159988,0.752221823,3.58995986,-0.068784103,0.000636797,0.521100879,3.56738925,-0.410431325,0.000798642
Slouch,0.586345375,0.56362623,-1.462527752,0.999365151,0.61465776,0.486669421,-1.36975801,0.99919349,0.634342074,0.487792343,-1.370242834,0.999331772,0.655190408,0.490442216,-1.370295286,0.999064088,0.542791963,0.490971416,-1.383370757,0.999163151,0.516027868,0.497050703,-1.382681966,0.999303937,0.491594315,0.505010009,-1.383057475,0.999165535,0.686858535,0.547177196,-0.764908791,0.999371409,0.457066208,0.564382672,-0.765873611,0.99944222,0.629914403,0.669311821,-1.240019679,0.999122262,0.545001388,0.669837236,-1.253173232,0.999252617,0.849604428,0.971804976,-0.483383954,0.976110876,0.303440779,0.980011582,-0.518453479,0.974677145,0.946946919,1.437411547,-1.118990541,0.133930221,0.21651049,1.526710868,-1.241341829,0.248966753,0.765311182,1.181459308,-2.030030727,0.252330363,0.428401649,1.457702518,-2.304647446,0.270622611,0.837035298,1.30916822,-2.227133274,0.290642917,0.47397542,1.492782712,-2.548957348,0.27203697,0.805625439,1.244728923,-2.189000368,0.350904673,0.509800971,1.41607511,-2.495678425,0.337512761,0.793952286,1.256364226,-2.046855688,0.315883934,0.498390198,1.405499101,-2.320492029,0.299050659,0.780490041,1.945162416,-0.042868659,0.002207776,0.391755641,1.950985789,0.049741186,0.001923755,0.78485626,2.69789958,-0.110208973,0.008872623,0.444672763,2.685820103,-0.256479442,0.004061836,0.798128188,3.365760326,0.696166039,0.000502156,0.455671132,3.356374264,0.298854738,0.00012804,0.803419471,3.484323025,0.715470195,0.000291073,0.451803595,3.475993872,0.315378785,0.000149863,0.745383382,3.589583874,-0.162044659,0.00061037,0.511335492,3.563632488,-0.563470185,0.000761975
Slouch,0.581044734,0.564212501,-1.389186144,0.999409676,0.612678349,0.486914605,-1.296286941,0.999248981,0.632453799,0.487960398,-1.296620846,0.999381006,0.65361613,0.490567416,-1.296558142,0.999127746,0.538939476,0.491451442,-1.300816178,0.999218166,0.512226701,0.497908235,-1.30003643,0.999351501,0.48797673,0.506070793,-1.300336003,0.99921447,0.686242163,0.54942131,-0.716108918,0.999418557,0.455000818,0.566098094,-0.707683921,0.999478817,0.627357423,0.671158493,-1.17416656,0.999183357,0.540733516,0.670866013,-1.178293943,0.999304354,0.848221481,0.972531676,-0.476713091,0.977213681,0.302686304,0.980010808,-0.449425131,0.975590348,0.945036709,1.429422259,-1.100367785,0.133831933,0.207683638,1.49444139,-1.067674637,0.236556977,0.743417501,1.150243402,-1.990538239,0.265236586,0.389277458,1.444947124,-2.241857767,0.255113274,0.816182733,1.261117101,-2.184113979,0.305416137,0.42556119,1.472960711,-2.48905921,0.259745747,0.788888633,1.195144773,-2.148496151,0.367485464,0.458273172,1.397804618,-2.427109003,0.324331164,0.715413332,1.051401734,-2.008188486,0.329384297,0.454594314,1.389143109,-2.262011766,0.286695838,0.769426584,1.943711162,-0.048464384,0.002168671,0.382098228,1.948263168,0.055526733,0.001890957,0.766209722,2.696459532,-0.0051236,0.008279979,0.431223214,2.684581518,-0.181984365,0.003820316,0.775438845,3.36360693,0.78288281,0.000464987,0.44031769,3.355413675,0.424176782,0.000117913,0.780853987,3.481408834,0.806358039,0.00027001,0.43586874,3.475581169,0.44773531,0.000138687,0.718432665,3.586514711,-0.039998859,0.000572802,0.494309962,3.56122303,-0.435649216,0.000711393
Slouch,0.57815659,0.564596713,-1.362734437,0.99944061,0.611379504,0.487140298,-1.269868612,0.999287426,0.631211638,0.488131046,-1.270184278,0.999416649,0.6525774,0.490673661,-1.270106435,0.999171495,0.536741257,0.491767287,-1.274157405,0.999255061,0.510121763,0.498506725,-1.273437262,0.999384403,0.485979795,0.50684762,-1.273793936,0.999244392,0.685796976,0.551218092,-0.69735533,0.999453545,0.453475475,0.567371786,-0.695676863,0.999502718,0.625668645,0.672545254,-1.148840904,0.999226689,0.538231194,0.671665013,-1.153220415,0.999341369,0.84579432,0.973808527,-0.472930372,0.977766633,0.301243007,0.979906917,-0.437452227,0.975869536,0.944711864,1.423562169,-1.102097034,0.133049592,0.200265855,1.477584839,-1.05757153,0.224357128,0.740127504,1.144467711,-1.977167726,0.272308081,0.371686101,1.436661482,-2.215976954,0.2407379,0.806014419,1.241272092,-2.164837122,0.313831121,0.406444371,1.472277761,-2.455303669,0.247720316,0.78116256,1.175508618,-2.125726223,0.377398849,0.433780372,1.391237736,-2.402824879,0.311108172,0.698819458,1.026406169,-1.992394209,0.336417079,0.432379633,1.385726571,-2.233888388,0.274186015,0.761302888,1.94334352,-0.051826678,0.002127156,0.376106799,1.947817206,0.058848925,0.001858073,0.755776584,2.69679594,0.013474425,0.007879654,0.423071951,2.682889223,-0.166414231,0.003663028,0.765055776,3.363038778,0.788772702,0.000436438,0.432722956,3.353590488,0.435360849,0.000110052,0.770439684,3.479437351,0.812456906,0.000253164,0.4285869,3.472971678,0.459270895,0.000129825,0.708603919,3.585099697,-0.02247287,0.000545877,0.485219955,3.559741259,-0.415955156,0.00067431
Slouch,0.568285942,0.567238152,-1.311658382,0.999466658,0.604705453,0.490876257,-1.220789075,0.999326169,0.625302792,0.491958797,-1.221011877,0.99944824,0.645463586,0.494747698,-1.220719218,0.999218345,0.527813256,0.495948792,-1.213233948,0.999290228,0.500511646,0.502797961,-1.212485552,0.999407768,0.477977335,0.510597527,-1.212936163,0.999268711,0.681463838,0.553319573,-0.664234281,0.999488652,0.448349565,0.569912851,-0.612509131,0.999517918,0.619507968,0.674269438,-1.104491234,0.999268591,0.529208124,0.672378004,-1.09346211,0.999372602,0.845787704,0.973709404,-0.468056291,0.978352845,0.300777912,0.980112195,-0.364778817,0.97587496,0.938122571,1.423518419,-1.25712347,0.14589791,0.197673216,1.451178789,-1.107901692,0.218528628,0.704192042,1.035210729,-2.111994028,0.303490192,0.357649356,1.376722693,-2.411212444,0.234628215,0.675826252,0.971876025,-2.299593449,0.342114657,0.387544334,1.39139235,-2.667080402,0.242777139,0.676039398,0.91068387,-2.234371662,0.405865997,0.410274267,1.325218201,-2.604865313,0.30613327,0.666025758,0.939998746,-2.116240025,0.362674266,0.412900448,1.330518126,-2.432851076,0.26996696,0.761177599,1.945718646,-0.060382046,0.002244652,0.376864284,1.947448373,0.067467906,0.001938791,0.75554204,2.698675632,-0.005379057,0.007732061,0.41790694,2.682013988,-0.163069919,0.003584016,0.765552163,3.367067575,0.720488727,0.000409399,0.430468947,3.352313042,0.38251105,0.000102682,0.771888375,3.482237101,0.73342979,0.000238711,0.427780807,3.471509218,0.396096408,0.000122126,0.707400739,3.586175442,-0.129838839,0.000517797,0.479354143,3.558603048,-0.476526082,0.000637649
